agent,lap,battery_soc,lap_time,cumulative_time,final_position,won,scenario_id
Adaptive_AI,29,65.05500000000005,89.7125,2601.6625000000013,1,1,S0001_0
Electric_Blitz,30,16.749999999999957,89.5695,2686.809499999999,4,0,S0001_0
Energy_Saver,30,97.6842105263158,89.81026315789475,2695.6815789473685,8,0,S0001_0
Balanced_Hybrid,30,67.00000000000017,89.7275,2691.8249999999994,3,0,S0001_0
Corner_Specialist,30,66.25,89.72,2691.599999999999,2,0,S0001_0
Straight_Dominator,30,76.74999999999983,89.7675,2693.024999999999,7,0,S0001_0
Late_Charger,30,97.15,89.55,2698.4625000000015,6,0,S0001_0
Overtake_Hunter,30,69.24999999999983,89.75000000000001,2692.5000000000005,5,0,S0001_0
Adaptive_AI,30,63.85000000000005,89.7125,2691.3750000000014,1,1,S0001_0
Electric_Blitz,31,13.974999999999957,89.625,2776.434499999999,4,0,S0001_0
Energy_Saver,31,97.35438596491228,89.8071052631579,2785.4886842105266,8,0,S0001_0
Balanced_Hybrid,31,65.90000000000018,89.7275,2781.5524999999993,3,0,S0001_0
Corner_Specialist,31,65.125,89.72,2781.319999999999,2,0,S0001_0
Straight_Dominator,31,75.97499999999982,89.7675,2782.792499999999,7,0,S0001_0
Late_Charger,31,94.30000000000001,89.55,2788.0125000000016,6,0,S0001_0
Overtake_Hunter,31,68.22499999999982,89.75000000000001,2782.2500000000005,5,0,S0001_0
Adaptive_AI,31,62.64500000000005,89.7125,2781.0875000000015,1,1,S0001_0
Electric_Blitz,32,11.199999999999957,89.68050000000001,2866.114999999999,4,0,S0001_0
Energy_Saver,32,97.00263157894737,89.80394736842106,2875.2926315789477,8,0,S0001_0
Balanced_Hybrid,32,64.80000000000018,89.7275,2871.2799999999993,3,0,S0001_0
Corner_Specialist,32,64.0,89.72,2871.0399999999986,2,0,S0001_0
Straight_Dominator,32,75.19999999999982,89.7675,2872.559999999999,7,0,S0001_0
Late_Charger,32,91.45000000000002,89.55,2877.562500000002,6,0,S0001_0
Overtake_Hunter,32,67.19999999999982,89.75000000000001,2872.0000000000005,5,0,S0001_0
Adaptive_AI,32,61.440000000000055,89.7125,2870.8000000000015,1,1,S0001_0
Electric_Blitz,33,8.424999999999956,89.736,2955.8509999999987,4,0,S0001_0
Energy_Saver,33,96.62894736842105,89.80078947368422,2965.093421052632,8,0,S0001_0
Balanced_Hybrid,33,63.70000000000018,89.7275,2961.0074999999993,3,0,S0001_0
Corner_Specialist,33,62.875,89.72,2960.7599999999984,2,0,S0001_0
Straight_Dominator,33,74.42499999999981,89.7675,2962.327499999999,7,0,S0001_0
Late_Charger,33,88.60000000000002,89.55,2967.112500000002,6,0,S0001_0
Overtake_Hunter,33,66.17499999999981,89.75000000000001,2961.7500000000005,5,0,S0001_0
Adaptive_AI,33,60.235000000000056,89.7125,2960.5125000000016,1,1,S0001_0
Electric_Blitz,34,5.649999999999956,89.7915,3045.6424999999986,4,0,S0001_0
Energy_Saver,34,96.23333333333333,89.79763157894736,3054.8910526315794,8,0,S0001_0
Balanced_Hybrid,34,62.60000000000018,89.7275,3050.734999999999,3,0,S0001_0
Corner_Specialist,34,61.75,89.72,3050.479999999998,2,0,S0001_0
Straight_Dominator,34,73.6499999999998,89.7675,3052.094999999999,7,0,S0001_0
Late_Charger,34,85.75000000000003,89.55,3056.662500000002,6,0,S0001_0
Overtake_Hunter,34,65.1499999999998,89.75000000000001,3051.5000000000005,5,0,S0001_0
Adaptive_AI,34,59.03000000000006,89.7125,3050.2250000000017,1,1,S0001_0
Electric_Blitz,35,2.874999999999956,89.84700000000001,3135.4894999999988,4,0,S0001_0
Energy_Saver,35,95.8157894736842,89.79447368421053,3144.68552631579,8,0,S0001_0
Balanced_Hybrid,35,61.50000000000018,89.7275,3140.462499999999,3,0,S0001_0
Corner_Specialist,35,60.625,89.72,3140.199999999998,2,0,S0001_0
Straight_Dominator,35,72.8749999999998,89.7675,3141.862499999999,7,0,S0001_0
Late_Charger,35,82.90000000000003,89.55,3146.2125000000024,6,0,S0001_0
Overtake_Hunter,35,64.1249999999998,89.75000000000001,3141.2500000000005,5,0,S0001_0
Adaptive_AI,35,57.82500000000006,89.7125,3139.937500000002,1,1,S0001_0
Electric_Blitz,36,0.09999999999995612,89.9025,3225.391999999999,4,0,S0001_0
Energy_Saver,36,95.37631578947368,89.79131578947369,3234.4768421052636,8,0,S0001_0
Balanced_Hybrid,36,60.400000000000176,89.7275,3230.189999999999,3,0,S0001_0
Corner_Specialist,36,59.5,89.72,3229.919999999998,2,0,S0001_0
Straight_Dominator,36,72.0999999999998,89.7675,3231.6299999999987,7,0,S0001_0
Late_Charger,36,80.05000000000004,89.55,3235.7625000000025,6,0,S0001_0
Overtake_Hunter,36,63.0999999999998,89.75000000000001,3231.0000000000005,5,0,S0001_0
Adaptive_AI,36,56.62000000000006,89.7125,3229.650000000002,1,1,S0001_0
Electric_Blitz,37,0.0,89.958,3315.349999999999,4,0,S0001_0
Energy_Saver,37,94.91491228070174,89.78815789473686,3324.2650000000003,8,0,S0001_0
Balanced_Hybrid,37,59.300000000000175,89.7275,3319.917499999999,3,0,S0001_0
Corner_Specialist,37,58.375,89.72,3319.6399999999976,2,0,S0001_0
Straight_Dominator,37,71.32499999999979,89.7675,3321.3974999999987,7,0,S0001_0
Late_Charger,37,77.20000000000005,89.55,3325.3125000000027,6,0,S0001_0
Overtake_Hunter,37,62.074999999999804,89.75000000000001,3320.7500000000005,5,0,S0001_0
Adaptive_AI,37,55.41500000000006,89.7125,3319.362500000002,1,1,S0001_0
Electric_Blitz,38,0.0,89.96000000000001,3405.309999999999,4,0,S0001_0
Energy_Saver,38,94.43157894736841,89.785,3414.05,8,0,S0001_0
Balanced_Hybrid,38,58.20000000000017,89.7275,3409.644999999999,3,0,S0001_0
Corner_Specialist,38,57.25,89.72,3409.3599999999974,2,0,S0001_0
Straight_Dominator,38,70.54999999999978,89.7675,3411.1649999999986,7,0,S0001_0
Late_Charger,38,74.35000000000005,89.55,3414.862500000003,6,0,S0001_0
Overtake_Hunter,38,61.049999999999805,89.75000000000001,3410.5000000000005,5,0,S0001_0
Adaptive_AI,38,54.210000000000065,89.7125,3409.075000000002,1,1,S0001_0
Electric_Blitz,39,0.0,89.96000000000001,3495.269999999999,4,0,S0001_0
Energy_Saver,39,93.92631578947368,89.78184210526317,3503.831842105263,8,0,S0001_0
Balanced_Hybrid,39,57.10000000000017,89.7275,3499.372499999999,3,0,S0001_0
Corner_Specialist,39,56.125,89.72,3499.079999999997,2,0,S0001_0
Straight_Dominator,39,69.77499999999978,89.7675,3500.9324999999985,7,0,S0001_0
Late_Charger,39,71.50000000000006,89.55,3504.412500000003,6,0,S0001_0
Overtake_Hunter,39,60.02499999999981,89.75000000000001,3500.2500000000005,5,0,S0001_0
Adaptive_AI,39,53.00500000000007,89.7125,3498.787500000002,1,1,S0001_0
Electric_Blitz,40,0.0,89.96000000000001,3585.229999999999,4,0,S0001_0
Energy_Saver,40,93.39912280701753,89.77868421052632,3593.6105263157897,8,0,S0001_0
Balanced_Hybrid,40,56.00000000000017,89.7275,3589.099999999999,3,0,S0001_0
Corner_Specialist,40,55.0,89.72,3588.799999999997,2,0,S0001_0
Straight_Dominator,40,68.99999999999977,89.7675,3590.6999999999985,7,0,S0001_0
Late_Charger,40,68.65000000000006,89.55,3593.9625000000033,6,0,S0001_0
Overtake_Hunter,40,58.99999999999981,89.75000000000001,3590.0000000000005,5,0,S0001_0
Adaptive_AI,40,51.80000000000007,89.7125,3588.5000000000023,1,1,S0001_0
Electric_Blitz,41,0.0,89.96000000000001,3675.189999999999,4,0,S0001_0
Energy_Saver,41,92.85,89.77552631578948,3683.3860526315793,8,0,S0001_0
Balanced_Hybrid,41,54.90000000000017,89.7275,3678.827499999999,3,0,S0001_0
Corner_Specialist,41,53.875,89.72,3678.519999999997,2,0,S0001_0
Straight_Dominator,41,68.22499999999977,89.7675,3680.4674999999984,7,0,S0001_0
Late_Charger,41,65.80000000000007,89.55,3683.5125000000035,6,0,S0001_0
Overtake_Hunter,41,57.97499999999981,89.75000000000001,3679.7500000000005,5,0,S0001_0
Adaptive_AI,41,50.59500000000007,89.7125,3678.2125000000024,1,1,S0001_0
Electric_Blitz,42,0.0,89.96000000000001,3765.149999999999,4,0,S0001_0
Energy_Saver,42,92.27894736842104,89.77236842105263,3773.158421052632,8,0,S0001_0
Balanced_Hybrid,42,53.80000000000017,89.7275,3768.554999999999,3,0,S0001_0
Corner_Specialist,42,52.75,89.72,3768.2399999999966,2,0,S0001_0
Straight_Dominator,42,67.44999999999976,89.7675,3770.2349999999983,7,0,S0001_0
Late_Charger,42,62.95000000000007,89.55,3773.0625000000036,6,0,S0001_0
Overtake_Hunter,42,56.94999999999981,89.75000000000001,3769.5000000000005,5,0,S0001_0
Adaptive_AI,42,49.39000000000007,89.7125,3767.9250000000025,1,1,S0001_0
Electric_Blitz,43,0.0,89.96000000000001,3855.109999999999,4,0,S0001_0
Energy_Saver,43,91.6859649122807,89.76921052631579,3862.927631578948,8,0,S0001_0
Balanced_Hybrid,43,52.700000000000166,89.7275,3858.282499999999,3,0,S0001_0
Corner_Specialist,43,51.625,89.72,3857.9599999999964,2,0,S0001_0
Straight_Dominator,43,66.67499999999976,89.7675,3860.0024999999982,7,0,S0001_0
Late_Charger,43,60.100000000000065,89.55,3862.612500000004,6,0,S0001_0
Overtake_Hunter,43,55.92499999999981,89.75000000000001,3859.2500000000005,5,0,S0001_0
Adaptive_AI,43,48.18500000000007,89.7125,3857.6375000000025,1,1,S0001_0
Electric_Blitz,44,0.0,89.96000000000001,3945.0699999999993,4,0,S0001_0
Energy_Saver,44,91.07105263157894,89.76605263157896,3952.693684210527,8,0,S0001_0
Balanced_Hybrid,44,51.600000000000165,89.7275,3948.009999999999,3,0,S0001_0
Corner_Specialist,44,50.5,89.72,3947.679999999996,2,0,S0001_0
Straight_Dominator,44,65.89999999999975,89.7675,3949.769999999998,7,0,S0001_0
Late_Charger,44,57.250000000000064,89.55,3952.162500000004,6,0,S0001_0
Overtake_Hunter,44,54.899999999999814,89.75000000000001,3949.0000000000005,5,0,S0001_0
Adaptive_AI,44,46.980000000000075,89.7125,3947.3500000000026,1,1,S0001_0
Electric_Blitz,45,0.0,89.96000000000001,4035.0299999999993,4,0,S0001_0
Energy_Saver,45,90.43421052631578,89.7628947368421,4042.456578947369,8,0,S0001_0
Balanced_Hybrid,45,50.50000000000016,89.7275,4037.737499999999,3,0,S0001_0
Corner_Specialist,45,49.375,89.72,4037.399999999996,2,0,S0001_0
Straight_Dominator,45,65.12499999999974,89.7675,4039.537499999998,7,0,S0001_0
Late_Charger,45,54.40000000000006,89.55,4041.712500000004,6,0,S0001_0
Overtake_Hunter,45,53.874999999999815,89.75000000000001,4038.7500000000005,5,0,S0001_0
Adaptive_AI,45,45.77500000000008,89.7125,4037.0625000000027,1,1,S0001_0
Electric_Blitz,46,0.0,89.96000000000001,4124.989999999999,4,0,S0001_0
Energy_Saver,46,89.77543859649121,89.75973684210527,4132.216315789475,8,0,S0001_0
Balanced_Hybrid,46,49.40000000000016,89.7275,4127.464999999999,3,0,S0001_0
Corner_Specialist,46,48.25,89.72,4127.119999999996,2,0,S0001_0
Straight_Dominator,46,64.34999999999974,89.7675,4129.3049999999985,7,0,S0001_0
Late_Charger,46,51.55000000000006,89.55,4131.262500000004,6,0,S0001_0
Overtake_Hunter,46,52.84999999999982,89.75000000000001,4128.500000000001,5,0,S0001_0
Adaptive_AI,46,44.57000000000008,89.7125,4126.775000000002,1,1,S0001_0
Electric_Blitz,47,0.0,89.96000000000001,4214.949999999999,4,0,S0001_0
Energy_Saver,47,89.09473684210525,89.75657894736842,4221.972894736843,8,0,S0001_0
Balanced_Hybrid,47,48.30000000000016,89.7275,4217.192499999999,3,0,S0001_0
Corner_Specialist,47,47.125,89.72,4216.8399999999965,2,0,S0001_0
Straight_Dominator,47,63.57499999999974,89.7675,4219.072499999998,7,0,S0001_0
Late_Charger,47,48.70000000000006,89.55,4220.812500000005,6,0,S0001_0
Overtake_Hunter,47,51.82499999999982,89.75000000000001,4218.250000000001,5,0,S0001_0
Adaptive_AI,47,43.36500000000008,89.7125,4216.487500000002,1,1,S0001_0
Electric_Blitz,48,0.0,89.96000000000001,4304.909999999999,4,0,S0001_0
Energy_Saver,48,88.39210526315787,89.7534210526316,4311.726315789475,8,0,S0001_0
Balanced_Hybrid,48,47.20000000000016,89.7275,4306.919999999999,3,0,S0001_0
Corner_Specialist,48,46.0,89.72,4306.559999999997,2,0,S0001_0
Straight_Dominator,48,62.79999999999974,89.7675,4308.839999999998,7,0,S0001_0
Late_Charger,48,45.85000000000006,89.55,4310.362500000005,6,0,S0001_0
Overtake_Hunter,48,50.79999999999982,89.75000000000001,4308.000000000001,5,0,S0001_0
Adaptive_AI,48,42.16000000000008,89.7125,4306.200000000002,1,1,S0001_0
Electric_Blitz,49,0.0,89.96000000000001,4394.869999999999,4,0,S0001_0
Energy_Saver,49,87.6675438596491,89.75026315789474,4401.4765789473695,8,0,S0001_0
Balanced_Hybrid,49,46.10000000000016,89.7275,4396.647499999999,3,0,S0001_0
Corner_Specialist,49,44.875,89.72,4396.279999999997,2,0,S0001_0
Straight_Dominator,49,62.02499999999974,89.7675,4398.607499999998,7,0,S0001_0
Late_Charger,49,43.00000000000006,89.55,4399.912500000005,6,0,S0001_0
Overtake_Hunter,49,49.77499999999982,89.75000000000001,4397.750000000001,5,0,S0001_0
Adaptive_AI,49,40.955000000000084,89.7125,4395.912500000001,1,1,S0001_0
Electric_Blitz,50,0.0,89.96000000000001,4484.829999999999,4,0,S0001_0
Energy_Saver,50,86.92105263157893,89.7471052631579,4491.223684210528,8,0,S0001_0
Balanced_Hybrid,50,45.000000000000156,89.7275,4486.374999999999,3,0,S0001_0
Corner_Specialist,50,43.75,89.72,4485.999999999997,2,0,S0001_0
Straight_Dominator,50,61.249999999999744,89.7675,4488.374999999998,7,0,S0001_0
Late_Charger,50,40.150000000000055,89.55,4489.462500000005,6,0,S0001_0
Overtake_Hunter,50,48.74999999999982,89.75000000000001,4487.500000000001,5,0,S0001_0
Adaptive_AI,50,39.750000000000085,89.7125,4485.625000000001,1,1,S0001_0
Electric_Blitz,51,0.0,89.96000000000001,4574.789999999999,4,0,S0001_0
Energy_Saver,51,86.15263157894735,89.74394736842106,4580.967631578948,8,0,S0001_0
Balanced_Hybrid,51,43.900000000000155,89.7275,4576.102499999999,3,0,S0001_0
Corner_Specialist,51,42.625,89.72,4575.7199999999975,2,0,S0001_0
Straight_Dominator,51,60.474999999999746,89.7675,4578.142499999998,7,0,S0001_0
Late_Charger,51,37.300000000000054,89.55,4579.012500000005,6,0,S0001_0
Overtake_Hunter,51,47.724999999999824,89.75000000000001,4577.250000000001,5,0,S0001_0
Adaptive_AI,51,38.54500000000009,89.7125,4575.337500000001,1,1,S0001_0
Electric_Blitz,52,0.0,89.96000000000001,4664.749999999999,4,0,S0001_0
Energy_Saver,52,85.36228070175437,89.7407894736842,4670.708421052633,8,0,S0001_0
Balanced_Hybrid,52,42.80000000000015,89.7275,4665.829999999999,3,0,S0001_0
Corner_Specialist,52,41.5,89.72,4665.439999999998,2,0,S0001_0
Straight_Dominator,52,59.69999999999975,89.7675,4667.909999999998,7,0,S0001_0
Late_Charger,52,34.45000000000005,89.55,4668.5625000000055,6,0,S0001_0
Overtake_Hunter,52,46.699999999999825,89.75000000000001,4667.000000000001,5,0,S0001_0
Adaptive_AI,52,37.34000000000009,89.7125,4665.05,1,1,S0001_0
Electric_Blitz,53,0.0,89.96000000000001,4754.709999999999,4,0,S0001_0
Energy_Saver,53,84.54999999999998,89.73763157894737,4760.44605263158,8,0,S0001_0
Balanced_Hybrid,53,41.70000000000015,89.7275,4755.557499999999,3,0,S0001_0
Corner_Specialist,53,40.375,89.72,4755.159999999998,2,0,S0001_0
Straight_Dominator,53,58.92499999999975,89.7675,4757.677499999998,7,0,S0001_0
Late_Charger,53,31.60000000000005,89.55,4758.112500000006,6,0,S0001_0
Overtake_Hunter,53,45.67499999999983,89.75000000000001,4756.750000000001,5,0,S0001_0
Adaptive_AI,53,36.13500000000009,89.7125,4754.7625,1,1,S0001_0
Electric_Blitz,54,0.0,89.96000000000001,4844.669999999999,4,0,S0001_0
Energy_Saver,54,83.7157894736842,89.73447368421053,4850.18052631579,8,0,S0001_0
Balanced_Hybrid,54,40.60000000000015,89.7275,4845.284999999999,3,0,S0001_0
Corner_Specialist,54,39.25,89.72,4844.879999999998,2,0,S0001_0
Straight_Dominator,54,58.14999999999975,89.7675,4847.444999999998,7,0,S0001_0
Late_Charger,54,28.75000000000005,89.55,4847.662500000006,6,0,S0001_0
Overtake_Hunter,54,44.64999999999983,89.75000000000001,4846.500000000001,5,0,S0001_0
Adaptive_AI,54,34.93000000000009,89.7125,4844.474999999999,1,1,S0001_0
Electric_Blitz,55,0.0,89.96000000000001,4934.629999999999,4,0,S0001_0
Energy_Saver,55,82.859649122807,89.7313157894737,4939.911842105264,8,0,S0001_0
Balanced_Hybrid,55,39.50000000000015,89.7275,4935.012499999999,3,0,S0001_0
Corner_Specialist,55,38.125,89.72,4934.5999999999985,2,0,S0001_0
Straight_Dominator,55,57.37499999999975,89.7675,4937.212499999998,7,0,S0001_0
Late_Charger,55,25.90000000000005,89.55,4937.212500000006,6,0,S0001_0
Overtake_Hunter,55,43.62499999999983,89.75000000000001,4936.250000000001,5,0,S0001_0
Adaptive_AI,55,33.725000000000094,89.7125,4934.187499999999,1,1,S0001_0
Electric_Blitz,56,0.0,89.96000000000001,5024.589999999999,4,0,S0001_0
Energy_Saver,56,81.9815789473684,89.72815789473684,5029.640000000001,8,0,S0001_0
Balanced_Hybrid,56,38.40000000000015,89.7275,5024.739999999999,3,0,S0001_0
Corner_Specialist,56,37.0,89.72,5024.319999999999,2,0,S0001_0
Straight_Dominator,56,56.59999999999975,89.7675,5026.979999999998,7,0,S0001_0
Late_Charger,56,23.050000000000047,89.55,5026.762500000006,6,0,S0001_0
Overtake_Hunter,56,42.59999999999983,89.75000000000001,5026.000000000001,5,0,S0001_0
Adaptive_AI,56,32.520000000000095,89.7125,5023.899999999999,1,1,S0001_0
Electric_Blitz,57,0.0,89.96000000000001,5114.549999999999,4,0,S0001_0
Energy_Saver,57,81.0815789473684,89.72500000000001,5119.365000000002,8,0,S0001_0
Balanced_Hybrid,57,37.300000000000146,89.7275,5114.467499999999,3,0,S0001_0
Corner_Specialist,57,35.875,89.72,5114.039999999999,2,0,S0001_0
Straight_Dominator,57,55.824999999999754,89.7675,5116.747499999998,7,0,S0001_0
Late_Charger,57,20.200000000000045,89.55,5116.312500000006,6,0,S0001_0
Overtake_Hunter,57,41.57499999999983,89.75000000000001,5115.750000000001,5,0,S0001_0
Adaptive_AI,57,31.315000000000097,89.7125,5113.612499999998,1,1,S0001_0
Electric_Blitz,1,97.225,89.56,89.56,1,1,S0002_0
Energy_Saver,1,100.0,89.90184210526317,89.90184210526317,8,0,S0002_0
Balanced_Hybrid,1,98.9,89.7275,89.7275,4,0,S0002_0
Corner_Specialist,1,98.875,89.72,89.72,3,0,S0002_0
Straight_Dominator,1,99.225,89.7675,89.7675,6,0,S0002_0
Late_Charger,1,100.0,89.96249999999999,89.96249999999999,7,0,S0002_0
Overtake_Hunter,1,98.975,89.75000000000001,89.75000000000001,5,0,S0002_0
Adaptive_AI,1,98.795,89.7125,89.7125,2,0,S0002_0
Electric_Blitz,2,94.44999999999999,89.56,179.12,1,1,S0002_0
Energy_Saver,2,100.0,89.89868421052631,179.80052631578948,8,0,S0002_0
Balanced_Hybrid,2,97.80000000000001,89.7275,179.455,4,0,S0002_0
Corner_Specialist,2,97.75,89.72,179.44,3,0,S0002_0
Straight_Dominator,2,98.44999999999999,89.7675,179.535,6,0,S0002_0
Late_Charger,2,100.0,89.96249999999999,179.92499999999998,7,0,S0002_0
Overtake_Hunter,2,97.94999999999999,89.75000000000001,179.50000000000003,5,0,S0002_0
Adaptive_AI,2,97.59,89.7125,179.425,2,0,S0002_0
Electric_Blitz,3,91.67499999999998,89.56,268.68,1,1,S0002_0
Energy_Saver,3,100.0,89.89552631578948,269.69605263157894,8,0,S0002_0
Balanced_Hybrid,3,96.70000000000002,89.7275,269.1825,4,0,S0002_0
Corner_Specialist,3,96.625,89.72,269.15999999999997,3,0,S0002_0
Straight_Dominator,3,97.67499999999998,89.7675,269.3025,6,0,S0002_0
Late_Charger,3,100.0,89.96249999999999,269.8875,7,0,S0002_0
Overtake_Hunter,3,96.92499999999998,89.75000000000001,269.25000000000006,5,0,S0002_0
Adaptive_AI,3,96.385,89.7125,269.13750000000005,2,0,S0002_0
Electric_Blitz,4,88.89999999999998,89.56,358.24,1,1,S0002_0
Energy_Saver,4,100.0,89.89236842105264,359.5884210526316,8,0,S0002_0
Balanced_Hybrid,4,95.60000000000002,89.7275,358.91,4,0,S0002_0
Corner_Specialist,4,95.5,89.72,358.88,3,0,S0002_0
Straight_Dominator,4,96.89999999999998,89.7675,359.07,6,0,S0002_0
Late_Charger,4,100.0,89.96249999999999,359.84999999999997,7,0,S0002_0
Overtake_Hunter,4,95.89999999999998,89.75000000000001,359.00000000000006,5,0,S0002_0
Adaptive_AI,4,95.18,89.7125,358.85,2,0,S0002_0
Electric_Blitz,5,86.12499999999997,89.56,447.8,1,1,S0002_0
Energy_Saver,5,100.0,89.8892105263158,449.47763157894735,8,0,S0002_0
Balanced_Hybrid,5,94.50000000000003,89.7275,448.63750000000005,4,0,S0002_0
Corner_Specialist,5,94.375,89.72,448.6,3,0,S0002_0
Straight_Dominator,5,96.12499999999997,89.7675,448.8375,6,0,S0002_0
Late_Charger,5,100.0,89.96249999999999,449.81249999999994,7,0,S0002_0
Overtake_Hunter,5,94.87499999999997,89.75000000000001,448.75000000000006,5,0,S0002_0
Adaptive_AI,5,93.97500000000001,89.7125,448.5625,2,0,S0002_0
Electric_Blitz,6,83.34999999999997,89.56,537.36,1,1,S0002_0
Energy_Saver,6,100.0,89.88605263157895,539.3636842105263,8,0,S0002_0
Balanced_Hybrid,6,93.40000000000003,89.7275,538.365,4,0,S0002_0
Corner_Specialist,6,93.25,89.72,538.32,3,0,S0002_0
Straight_Dominator,6,95.34999999999997,89.7675,538.605,6,0,S0002_0
Late_Charger,6,100.0,89.96249999999999,539.775,7,0,S0002_0
Overtake_Hunter,6,93.84999999999997,89.75000000000001,538.5000000000001,5,0,S0002_0
Adaptive_AI,6,92.77000000000001,89.7125,538.275,2,0,S0002_0
Electric_Blitz,7,80.57499999999996,89.56,626.9200000000001,1,1,S0002_0
Energy_Saver,7,100.0,89.8828947368421,629.2465789473684,8,0,S0002_0
Balanced_Hybrid,7,92.30000000000004,89.7275,628.0925,4,0,S0002_0
Corner_Specialist,7,92.125,89.72,628.0400000000001,3,0,S0002_0
Straight_Dominator,7,94.57499999999996,89.7675,628.3725000000001,6,0,S0002_0
Late_Charger,7,100.0,89.96249999999999,629.7375,7,0,S0002_0
Overtake_Hunter,7,92.82499999999996,89.75000000000001,628.2500000000001,5,0,S0002_0
Adaptive_AI,7,91.56500000000001,89.7125,627.9875,2,0,S0002_0
Electric_Blitz,8,77.79999999999995,89.56,716.48,1,1,S0002_0
Energy_Saver,8,100.0,89.87973684210527,719.1263157894737,8,0,S0002_0
Balanced_Hybrid,8,91.20000000000005,89.7275,717.8199999999999,4,0,S0002_0
Corner_Specialist,8,91.0,89.72,717.7600000000001,3,0,S0002_0
Straight_Dominator,8,93.79999999999995,89.7675,718.1400000000001,6,0,S0002_0
Late_Charger,8,100.0,89.96249999999999,719.6999999999999,7,0,S0002_0
Overtake_Hunter,8,91.79999999999995,89.75000000000001,718.0000000000001,5,0,S0002_0
Adaptive_AI,8,90.36000000000001,89.7125,717.6999999999999,2,0,S0002_0
Electric_Blitz,9,75.02499999999995,89.56,806.04,1,1,S0002_0
Energy_Saver,9,100.0,89.87657894736842,809.0028947368421,8,0,S0002_0
Balanced_Hybrid,9,90.10000000000005,89.7275,807.5474999999999,4,0,S0002_0
Corner_Specialist,9,89.875,89.72,807.4800000000001,3,0,S0002_0
Straight_Dominator,9,93.02499999999995,89.7675,807.9075000000001,6,0,S0002_0
Late_Charger,9,100.0,89.96249999999999,809.6624999999999,7,0,S0002_0
Overtake_Hunter,9,90.77499999999995,89.75000000000001,807.7500000000001,5,0,S0002_0
Adaptive_AI,9,89.15500000000002,89.7125,807.4124999999999,2,0,S0002_0
Electric_Blitz,10,72.24999999999994,89.56,895.5999999999999,1,1,S0002_0
Energy_Saver,10,100.0,89.87342105263158,898.8763157894737,8,0,S0002_0
Balanced_Hybrid,10,89.00000000000006,89.7275,897.2749999999999,4,0,S0002_0
Corner_Specialist,10,88.75,89.72,897.2000000000002,3,0,S0002_0
Straight_Dominator,10,92.24999999999994,89.7675,897.6750000000002,6,0,S0002_0
Late_Charger,10,100.0,89.96249999999999,899.6249999999999,7,0,S0002_0
Overtake_Hunter,10,89.74999999999994,89.75000000000001,897.5000000000001,5,0,S0002_0
Adaptive_AI,10,87.95000000000002,89.7125,897.1249999999999,2,0,S0002_0
Electric_Blitz,11,69.47499999999994,89.56,985.1599999999999,1,1,S0002_0
Energy_Saver,11,100.0,89.87026315789474,988.7465789473684,8,0,S0002_0
Balanced_Hybrid,11,87.90000000000006,89.7275,987.0024999999998,4,0,S0002_0
Corner_Specialist,11,87.625,89.72,986.9200000000002,3,0,S0002_0
Straight_Dominator,11,91.47499999999994,89.7675,987.4425000000002,6,0,S0002_0
Late_Charger,11,100.0,89.96249999999999,989.5874999999999,7,0,S0002_0
Overtake_Hunter,11,88.72499999999994,89.75000000000001,987.2500000000001,5,0,S0002_0
Adaptive_AI,11,86.74500000000002,89.7125,986.8374999999999,2,0,S0002_0
Electric_Blitz,12,66.69999999999993,89.56,1074.7199999999998,1,1,S0002_0
Energy_Saver,12,100.0,89.86710526315791,1078.6136842105263,8,0,S0002_0
Balanced_Hybrid,12,86.80000000000007,89.7275,1076.7299999999998,4,0,S0002_0
Corner_Specialist,12,86.5,89.72,1076.64,3,0,S0002_0
