agent,lap,battery_soc,lap_time,cumulative_time,final_position,won,scenario_id
Straight_Dominator,12,90.69999999999993,89.7675,1077.2100000000003,6,0,S0002_0
Late_Charger,12,100.0,89.96249999999999,1079.55,7,0,S0002_0
Overtake_Hunter,12,87.69999999999993,89.75000000000001,1077.0000000000002,5,0,S0002_0
Adaptive_AI,12,85.54000000000002,89.7125,1076.55,2,0,S0002_0
Electric_Blitz,13,63.92499999999993,89.56,1164.2799999999997,1,1,S0002_0
Energy_Saver,13,100.0,89.86394736842105,1168.4776315789475,8,0,S0002_0
Balanced_Hybrid,13,85.70000000000007,89.7275,1166.4574999999998,4,0,S0002_0
Corner_Specialist,13,85.375,89.72,1166.3600000000001,3,0,S0002_0
Straight_Dominator,13,89.92499999999993,89.7675,1166.9775000000002,6,0,S0002_0
Late_Charger,13,100.0,89.96249999999999,1169.5125,7,0,S0002_0
Overtake_Hunter,13,86.67499999999993,89.75000000000001,1166.7500000000002,5,0,S0002_0
Adaptive_AI,13,84.33500000000002,89.7125,1166.2625,2,0,S0002_0
Electric_Blitz,14,61.149999999999935,89.56,1253.8399999999997,1,1,S0002_0
Energy_Saver,14,100.0,89.86078947368422,1258.3384210526317,8,0,S0002_0
Balanced_Hybrid,14,84.60000000000008,89.7275,1256.1849999999997,4,0,S0002_0
Corner_Specialist,14,84.25,89.72,1256.0800000000002,3,0,S0002_0
Straight_Dominator,14,89.14999999999992,89.7675,1256.7450000000001,6,0,S0002_0
Late_Charger,14,100.0,89.96249999999999,1259.4750000000001,7,0,S0002_0
Overtake_Hunter,14,85.64999999999992,89.75000000000001,1256.5000000000002,5,0,S0002_0
Adaptive_AI,14,83.13000000000002,89.7125,1255.9750000000001,2,0,S0002_0
Electric_Blitz,15,58.374999999999936,89.56,1343.3999999999996,1,1,S0002_0
Energy_Saver,15,100.0,89.85763157894738,1348.196052631579,8,0,S0002_0
Balanced_Hybrid,15,83.50000000000009,89.7275,1345.9124999999997,4,0,S0002_0
Corner_Specialist,15,83.125,89.72,1345.8000000000002,3,0,S0002_0
Straight_Dominator,15,88.37499999999991,89.7675,1346.5125,6,0,S0002_0
Late_Charger,15,100.0,89.96249999999999,1349.4375000000002,7,0,S0002_0
Overtake_Hunter,15,84.62499999999991,89.75000000000001,1346.2500000000002,5,0,S0002_0
Adaptive_AI,15,81.92500000000003,89.7125,1345.6875000000002,2,0,S0002_0
Electric_Blitz,16,55.59999999999994,89.56,1432.9599999999996,1,1,S0002_0
Energy_Saver,16,99.99912280701754,89.85447368421052,1438.0505263157895,8,0,S0002_0
Balanced_Hybrid,16,82.40000000000009,89.7275,1435.6399999999996,4,0,S0002_0
Corner_Specialist,16,82.0,89.72,1435.5200000000002,3,0,S0002_0
Straight_Dominator,16,87.59999999999991,89.7675,1436.28,6,0,S0002_0
Late_Charger,16,100.0,89.96249999999999,1439.4000000000003,7,0,S0002_0
Overtake_Hunter,16,83.59999999999991,89.75000000000001,1436.0000000000002,5,0,S0002_0
Adaptive_AI,16,80.72000000000003,89.7125,1435.4000000000003,2,0,S0002_0
Electric_Blitz,17,52.82499999999994,89.56,1522.5199999999995,1,1,S0002_0
Energy_Saver,17,99.97631578947369,89.85131578947369,1527.9018421052633,8,0,S0002_0
Balanced_Hybrid,17,81.3000000000001,89.7275,1525.3674999999996,4,0,S0002_0
Corner_Specialist,17,80.875,89.72,1525.2400000000002,3,0,S0002_0
Straight_Dominator,17,86.8249999999999,89.7675,1526.0475,6,0,S0002_0
Late_Charger,17,100.0,89.96249999999999,1529.3625000000004,7,0,S0002_0
Overtake_Hunter,17,82.5749999999999,89.75000000000001,1525.7500000000002,5,0,S0002_0
Adaptive_AI,17,79.51500000000003,89.7125,1525.1125000000004,2,0,S0002_0
Electric_Blitz,18,50.04999999999994,89.56,1612.0799999999995,1,1,S0002_0
Energy_Saver,18,99.93157894736842,89.84815789473684,1617.7500000000002,8,0,S0002_0
Balanced_Hybrid,18,80.2000000000001,89.7275,1615.0949999999996,4,0,S0002_0
Corner_Specialist,18,79.75,89.72,1614.9600000000003,3,0,S0002_0
Straight_Dominator,18,86.0499999999999,89.7675,1615.8149999999998,6,0,S0002_0
Late_Charger,18,100.0,89.96249999999999,1619.3250000000005,7,0,S0002_0
Overtake_Hunter,18,81.5499999999999,89.75000000000001,1615.5000000000002,5,0,S0002_0
Adaptive_AI,18,78.31000000000003,89.7125,1614.8250000000005,2,0,S0002_0
Electric_Blitz,19,47.27499999999994,89.56,1701.6399999999994,1,1,S0002_0
Energy_Saver,19,99.86491228070176,89.84500000000001,1707.5950000000003,8,0,S0002_0
Balanced_Hybrid,19,79.10000000000011,89.7275,1704.8224999999995,4,0,S0002_0
Corner_Specialist,19,78.625,89.72,1704.6800000000003,3,0,S0002_0
Straight_Dominator,19,85.27499999999989,89.7675,1705.5824999999998,6,0,S0002_0
Late_Charger,19,100.0,89.96249999999999,1709.2875000000006,7,0,S0002_0
Overtake_Hunter,19,80.52499999999989,89.75000000000001,1705.2500000000002,5,0,S0002_0
Adaptive_AI,19,77.10500000000003,89.7125,1704.5375000000006,2,0,S0002_0
Electric_Blitz,20,44.49999999999994,89.56,1791.1999999999994,1,1,S0002_0
Energy_Saver,20,99.77631578947368,89.84184210526315,1797.4368421052634,8,0,S0002_0
Balanced_Hybrid,20,78.00000000000011,89.7275,1794.5499999999995,4,0,S0002_0
Corner_Specialist,20,77.5,89.72,1794.4000000000003,3,0,S0002_0
Straight_Dominator,20,84.49999999999989,89.7675,1795.3499999999997,6,0,S0002_0
Late_Charger,20,100.0,89.96249999999999,1799.2500000000007,7,0,S0002_0
Overtake_Hunter,20,79.49999999999989,89.75000000000001,1795.0000000000002,5,0,S0002_0
Adaptive_AI,20,75.90000000000003,89.7125,1794.2500000000007,2,0,S0002_0
Electric_Blitz,21,41.724999999999945,89.56,1880.7599999999993,1,1,S0002_0
Energy_Saver,21,99.66578947368421,89.83868421052632,1887.2755263157896,8,0,S0002_0
Balanced_Hybrid,21,76.90000000000012,89.7275,1884.2774999999995,4,0,S0002_0
Corner_Specialist,21,76.375,89.72,1884.1200000000003,3,0,S0002_0
Straight_Dominator,21,83.72499999999988,89.7675,1885.1174999999996,6,0,S0002_0
Late_Charger,21,100.0,89.96249999999999,1889.2125000000008,7,0,S0002_0
Overtake_Hunter,21,78.47499999999988,89.75000000000001,1884.7500000000002,5,0,S0002_0
Adaptive_AI,21,74.69500000000004,89.7125,1883.9625000000008,2,0,S0002_0
Electric_Blitz,22,38.949999999999946,89.56,1970.3199999999993,1,1,S0002_0
Energy_Saver,22,99.53333333333333,89.83552631578948,1977.1110526315792,8,0,S0002_0
Balanced_Hybrid,22,75.80000000000013,89.7275,1974.0049999999994,4,0,S0002_0
Corner_Specialist,22,75.25,89.72,1973.8400000000004,3,0,S0002_0
Straight_Dominator,22,82.94999999999987,89.7675,1974.8849999999995,6,0,S0002_0
Late_Charger,22,100.0,89.96249999999999,1979.1750000000009,7,0,S0002_0
Overtake_Hunter,22,77.44999999999987,89.75000000000001,1974.5000000000002,5,0,S0002_0
Adaptive_AI,22,73.49000000000004,89.7125,1973.6750000000009,2,0,S0002_0
Electric_Blitz,23,36.17499999999995,89.56,2059.879999999999,1,1,S0002_0
Energy_Saver,23,99.37894736842105,89.83236842105264,2066.943421052632,8,0,S0002_0
Balanced_Hybrid,23,74.70000000000013,89.7275,2063.7324999999996,4,0,S0002_0
Corner_Specialist,23,74.125,89.72,2063.5600000000004,3,0,S0002_0
Straight_Dominator,23,82.17499999999987,89.7675,2064.6524999999997,6,0,S0002_0
Late_Charger,23,100.0,89.96249999999999,2069.1375000000007,7,0,S0002_0
Overtake_Hunter,23,76.42499999999987,89.75000000000001,2064.2500000000005,5,0,S0002_0
Adaptive_AI,23,72.28500000000004,89.7125,2063.3875000000007,2,0,S0002_0
Electric_Blitz,24,33.39999999999995,89.56,2149.439999999999,1,1,S0002_0
Energy_Saver,24,99.20263157894736,89.82921052631579,2156.7726315789478,8,0,S0002_0
Balanced_Hybrid,24,73.60000000000014,89.7275,2153.4599999999996,4,0,S0002_0
Corner_Specialist,24,73.0,89.72,2153.28,3,0,S0002_0
Straight_Dominator,24,81.39999999999986,89.7675,2154.4199999999996,6,0,S0002_0
Late_Charger,24,100.0,89.96249999999999,2159.100000000001,7,0,S0002_0
Overtake_Hunter,24,75.39999999999986,89.75000000000001,2154.0000000000005,5,0,S0002_0
Adaptive_AI,24,71.08000000000004,89.7125,2153.100000000001,2,0,S0002_0
Electric_Blitz,25,30.62499999999995,89.56,2238.999999999999,1,1,S0002_0
Energy_Saver,25,99.00438596491227,89.82605263157895,2246.5986842105267,8,0,S0002_0
Balanced_Hybrid,25,72.50000000000014,89.7275,2243.1874999999995,4,0,S0002_0
Corner_Specialist,25,71.875,89.72,2243.0,3,0,S0002_0
Straight_Dominator,25,80.62499999999986,89.7675,2244.1874999999995,6,0,S0002_0
Late_Charger,25,100.0,89.96249999999999,2249.062500000001,7,0,S0002_0
Overtake_Hunter,25,74.37499999999986,89.75000000000001,2243.7500000000005,5,0,S0002_0
Adaptive_AI,25,69.87500000000004,89.7125,2242.812500000001,2,0,S0002_0
Electric_Blitz,26,27.84999999999995,89.56,2328.559999999999,1,1,S0002_0
Energy_Saver,26,98.78421052631579,89.82289473684212,2336.4215789473687,8,0,S0002_0
Balanced_Hybrid,26,71.40000000000015,89.7275,2332.9149999999995,4,0,S0002_0
Corner_Specialist,26,70.75,89.72,2332.72,3,0,S0002_0
Straight_Dominator,26,79.84999999999985,89.7675,2333.9549999999995,6,0,S0002_0
Late_Charger,26,100.0,89.96249999999999,2339.025000000001,7,0,S0002_0
Overtake_Hunter,26,73.34999999999985,89.75000000000001,2333.5000000000005,5,0,S0002_0
Adaptive_AI,26,68.67000000000004,89.7125,2332.525000000001,2,0,S0002_0
Electric_Blitz,27,25.074999999999953,89.56,2418.119999999999,1,1,S0002_0
Energy_Saver,27,98.5421052631579,89.81973684210526,2426.241315789474,8,0,S0002_0
Balanced_Hybrid,27,70.30000000000015,89.7275,2422.6424999999995,4,0,S0002_0
Corner_Specialist,27,69.625,89.72,2422.4399999999996,3,0,S0002_0
Straight_Dominator,27,79.07499999999985,89.7675,2423.7224999999994,6,0,S0002_0
Late_Charger,27,100.0,89.96249999999999,2428.987500000001,7,0,S0002_0
Overtake_Hunter,27,72.32499999999985,89.75000000000001,2423.2500000000005,5,0,S0002_0
Adaptive_AI,27,67.46500000000005,89.7125,2422.237500000001,2,0,S0002_0
Electric_Blitz,28,22.299999999999955,91.56,2509.679999999999,1,1,S0002_0
Energy_Saver,28,98.2780701754386,91.81657894736843,2518.057894736842,8,0,S0002_0
Balanced_Hybrid,28,69.20000000000016,91.7275,2514.3699999999994,4,0,S0002_0
Corner_Specialist,28,68.5,91.72,2514.1599999999994,3,0,S0002_0
Straight_Dominator,28,78.29999999999984,91.7675,2515.4899999999993,6,0,S0002_0
Late_Charger,28,100.0,91.96249999999999,2520.950000000001,7,0,S0002_0
Overtake_Hunter,28,71.29999999999984,91.75000000000001,2515.0000000000005,5,0,S0002_0
Adaptive_AI,28,66.26000000000005,91.7125,2513.950000000001,2,0,S0002_0
Electric_Blitz,29,19.524999999999956,89.56,2599.239999999999,1,1,S0002_0
Energy_Saver,29,97.9921052631579,89.81342105263158,2607.8713157894736,8,0,S0002_0
Balanced_Hybrid,29,68.10000000000016,89.7275,2604.0974999999994,4,0,S0002_0
Corner_Specialist,29,67.375,89.72,2603.879999999999,3,0,S0002_0
Straight_Dominator,29,77.52499999999984,89.7675,2605.2574999999993,6,0,S0002_0
Late_Charger,29,100.0,89.96249999999999,2610.9125000000013,7,0,S0002_0
Overtake_Hunter,29,70.27499999999984,89.75000000000001,2604.7500000000005,5,0,S0002_0
Adaptive_AI,29,65.05500000000005,89.7125,2603.6625000000013,2,0,S0002_0
Electric_Blitz,30,16.749999999999957,89.5695,2688.809499999999,1,1,S0002_0
Energy_Saver,30,97.6842105263158,89.81026315789475,2697.6815789473685,8,0,S0002_0
Balanced_Hybrid,30,67.00000000000017,89.7275,2693.8249999999994,4,0,S0002_0
Corner_Specialist,30,66.25,89.72,2693.599999999999,3,0,S0002_0
Straight_Dominator,30,76.74999999999983,89.7675,2695.024999999999,6,0,S0002_0
Late_Charger,30,97.15,89.55,2700.4625000000015,7,0,S0002_0
Overtake_Hunter,30,69.24999999999983,89.75000000000001,2694.5000000000005,5,0,S0002_0
Adaptive_AI,30,63.85000000000005,89.7125,2693.3750000000014,2,0,S0002_0
Electric_Blitz,31,13.974999999999957,89.625,2778.434499999999,1,1,S0002_0
Energy_Saver,31,97.35438596491228,89.8071052631579,2787.4886842105266,8,0,S0002_0
Balanced_Hybrid,31,65.90000000000018,89.7275,2783.5524999999993,4,0,S0002_0
Corner_Specialist,31,65.125,89.72,2783.319999999999,3,0,S0002_0
Straight_Dominator,31,75.97499999999982,89.7675,2784.792499999999,6,0,S0002_0
Late_Charger,31,94.30000000000001,89.55,2790.0125000000016,7,0,S0002_0
Overtake_Hunter,31,68.22499999999982,89.75000000000001,2784.2500000000005,5,0,S0002_0
Adaptive_AI,31,62.64500000000005,89.7125,2783.0875000000015,2,0,S0002_0
Electric_Blitz,32,11.199999999999957,89.68050000000001,2868.114999999999,1,1,S0002_0
Energy_Saver,32,97.00263157894737,89.80394736842106,2877.2926315789477,8,0,S0002_0
Balanced_Hybrid,32,64.80000000000018,89.7275,2873.2799999999993,4,0,S0002_0
Corner_Specialist,32,64.0,89.72,2873.0399999999986,3,0,S0002_0
Straight_Dominator,32,75.19999999999982,89.7675,2874.559999999999,6,0,S0002_0
Late_Charger,32,91.45000000000002,89.55,2879.562500000002,7,0,S0002_0
Overtake_Hunter,32,67.19999999999982,89.75000000000001,2874.0000000000005,5,0,S0002_0
Adaptive_AI,32,61.440000000000055,89.7125,2872.8000000000015,2,0,S0002_0
Electric_Blitz,33,8.424999999999956,89.736,2957.8509999999987,1,1,S0002_0
Energy_Saver,33,96.62894736842105,89.80078947368422,2967.093421052632,8,0,S0002_0
Balanced_Hybrid,33,63.70000000000018,89.7275,2963.0074999999993,4,0,S0002_0
Corner_Specialist,33,62.875,89.72,2962.7599999999984,3,0,S0002_0
Straight_Dominator,33,74.42499999999981,89.7675,2964.327499999999,6,0,S0002_0
Late_Charger,33,88.60000000000002,89.55,2969.112500000002,7,0,S0002_0
Overtake_Hunter,33,66.17499999999981,89.75000000000001,2963.7500000000005,5,0,S0002_0
Adaptive_AI,33,60.235000000000056,89.7125,2962.5125000000016,2,0,S0002_0
Electric_Blitz,34,5.649999999999956,89.7915,3047.6424999999986,1,1,S0002_0
Energy_Saver,34,96.23333333333333,89.79763157894736,3056.8910526315794,8,0,S0002_0
Balanced_Hybrid,34,62.60000000000018,89.7275,3052.734999999999,4,0,S0002_0
Corner_Specialist,34,61.75,89.72,3052.479999999998,3,0,S0002_0
Straight_Dominator,34,73.6499999999998,89.7675,3054.094999999999,6,0,S0002_0
Late_Charger,34,85.75000000000003,89.55,3058.662500000002,7,0,S0002_0
Overtake_Hunter,34,65.1499999999998,89.75000000000001,3053.5000000000005,5,0,S0002_0
Adaptive_AI,34,59.03000000000006,89.7125,3052.2250000000017,2,0,S0002_0
Electric_Blitz,35,2.874999999999956,89.84700000000001,3137.4894999999988,1,1,S0002_0
Energy_Saver,35,95.8157894736842,89.79447368421053,3146.68552631579,8,0,S0002_0
Balanced_Hybrid,35,61.50000000000018,89.7275,3142.462499999999,4,0,S0002_0
Corner_Specialist,35,60.625,89.72,3142.199999999998,3,0,S0002_0
Straight_Dominator,35,72.8749999999998,89.7675,3143.862499999999,6,0,S0002_0
Late_Charger,35,82.90000000000003,89.55,3148.2125000000024,7,0,S0002_0
Overtake_Hunter,35,64.1249999999998,89.75000000000001,3143.2500000000005,5,0,S0002_0
Adaptive_AI,35,57.82500000000006,89.7125,3141.937500000002,2,0,S0002_0
Electric_Blitz,36,0.09999999999995612,89.9025,3227.391999999999,1,1,S0002_0
Energy_Saver,36,95.37631578947368,89.79131578947369,3236.4768421052636,8,0,S0002_0
Balanced_Hybrid,36,60.400000000000176,89.7275,3232.189999999999,4,0,S0002_0
Corner_Specialist,36,59.5,89.72,3231.919999999998,3,0,S0002_0
Straight_Dominator,36,72.0999999999998,89.7675,3233.6299999999987,6,0,S0002_0
Late_Charger,36,80.05000000000004,89.55,3237.7625000000025,7,0,S0002_0
Overtake_Hunter,36,63.0999999999998,89.75000000000001,3233.0000000000005,5,0,S0002_0
Adaptive_AI,36,56.62000000000006,89.7125,3231.650000000002,2,0,S0002_0
Electric_Blitz,37,0.0,89.958,3317.349999999999,1,1,S0002_0
Energy_Saver,37,94.91491228070174,89.78815789473686,3326.2650000000003,8,0,S0002_0
Balanced_Hybrid,37,59.300000000000175,89.7275,3321.917499999999,4,0,S0002_0
Corner_Specialist,37,58.375,89.72,3321.6399999999976,3,0,S0002_0
Straight_Dominator,37,71.32499999999979,89.7675,3323.3974999999987,6,0,S0002_0
Late_Charger,37,77.20000000000005,89.55,3327.3125000000027,7,0,S0002_0
Overtake_Hunter,37,62.074999999999804,89.75000000000001,3322.7500000000005,5,0,S0002_0
Adaptive_AI,37,55.41500000000006,89.7125,3321.362500000002,2,0,S0002_0
Electric_Blitz,38,0.0,89.96000000000001,3407.309999999999,1,1,S0002_0
Energy_Saver,38,94.43157894736841,89.785,3416.05,8,0,S0002_0
Balanced_Hybrid,38,58.20000000000017,89.7275,3411.644999999999,4,0,S0002_0
Corner_Specialist,38,57.25,89.72,3411.3599999999974,3,0,S0002_0
Straight_Dominator,38,70.54999999999978,89.7675,3413.1649999999986,6,0,S0002_0
Late_Charger,38,74.35000000000005,89.55,3416.862500000003,7,0,S0002_0
Overtake_Hunter,38,61.049999999999805,89.75000000000001,3412.5000000000005,5,0,S0002_0
Adaptive_AI,38,54.210000000000065,89.7125,3411.075000000002,2,0,S0002_0
Electric_Blitz,39,0.0,89.96000000000001,3497.269999999999,1,1,S0002_0
Energy_Saver,39,93.92631578947368,89.78184210526317,3505.831842105263,8,0,S0002_0
Balanced_Hybrid,39,57.10000000000017,89.7275,3501.372499999999,4,0,S0002_0
Corner_Specialist,39,56.125,89.72,3501.079999999997,3,0,S0002_0
Straight_Dominator,39,69.77499999999978,89.7675,3502.9324999999985,6,0,S0002_0
Late_Charger,39,71.50000000000006,89.55,3506.412500000003,7,0,S0002_0
Overtake_Hunter,39,60.02499999999981,89.75000000000001,3502.2500000000005,5,0,S0002_0
Adaptive_AI,39,53.00500000000007,89.7125,3500.787500000002,2,0,S0002_0
Electric_Blitz,40,0.0,89.96000000000001,3587.229999999999,1,1,S0002_0
Energy_Saver,40,93.39912280701753,89.77868421052632,3595.6105263157897,8,0,S0002_0
Balanced_Hybrid,40,56.00000000000017,89.7275,3591.099999999999,4,0,S0002_0
Corner_Specialist,40,55.0,89.72,3590.799999999997,3,0,S0002_0
Straight_Dominator,40,68.99999999999977,89.7675,3592.6999999999985,6,0,S0002_0
Late_Charger,40,68.65000000000006,89.55,3595.9625000000033,7,0,S0002_0
Overtake_Hunter,40,58.99999999999981,89.75000000000001,3592.0000000000005,5,0,S0002_0
Adaptive_AI,40,51.80000000000007,89.7125,3590.5000000000023,2,0,S0002_0
Electric_Blitz,41,0.0,89.96000000000001,3677.189999999999,1,1,S0002_0
Energy_Saver,41,92.85,89.77552631578948,3685.3860526315793,8,0,S0002_0
Balanced_Hybrid,41,54.90000000000017,89.7275,3680.827499999999,4,0,S0002_0
Corner_Specialist,41,53.875,89.72,3680.519999999997,3,0,S0002_0
Straight_Dominator,41,68.22499999999977,89.7675,3682.4674999999984,6,0,S0002_0
Late_Charger,41,65.80000000000007,89.55,3685.5125000000035,7,0,S0002_0
Overtake_Hunter,41,57.97499999999981,89.75000000000001,3681.7500000000005,5,0,S0002_0
Adaptive_AI,41,50.59500000000007,89.7125,3680.2125000000024,2,0,S0002_0
Electric_Blitz,42,0.0,89.96000000000001,3767.149999999999,1,1,S0002_0
Energy_Saver,42,92.27894736842104,89.77236842105263,3775.158421052632,8,0,S0002_0
Balanced_Hybrid,42,53.80000000000017,89.7275,3770.554999999999,4,0,S0002_0
Corner_Specialist,42,52.75,89.72,3770.2399999999966,3,0,S0002_0
Straight_Dominator,42,67.44999999999976,89.7675,3772.2349999999983,6,0,S0002_0
Late_Charger,42,62.95000000000007,89.55,3775.0625000000036,7,0,S0002_0
Overtake_Hunter,42,56.94999999999981,89.75000000000001,3771.5000000000005,5,0,S0002_0
Adaptive_AI,42,49.39000000000007,89.7125,3769.9250000000025,2,0,S0002_0
Electric_Blitz,43,0.0,89.96000000000001,3857.109999999999,1,1,S0002_0
Energy_Saver,43,91.6859649122807,89.76921052631579,3864.927631578948,8,0,S0002_0
Balanced_Hybrid,43,52.700000000000166,89.7275,3860.282499999999,4,0,S0002_0
Corner_Specialist,43,51.625,89.72,3859.9599999999964,3,0,S0002_0
Straight_Dominator,43,66.67499999999976,89.7675,3862.0024999999982,6,0,S0002_0
Late_Charger,43,60.100000000000065,89.55,3864.612500000004,7,0,S0002_0
Overtake_Hunter,43,55.92499999999981,89.75000000000001,3861.2500000000005,5,0,S0002_0
Adaptive_AI,43,48.18500000000007,89.7125,3859.6375000000025,2,0,S0002_0
Electric_Blitz,44,0.0,89.96000000000001,3947.0699999999993,1,1,S0002_0
Energy_Saver,44,91.07105263157894,89.76605263157896,3954.693684210527,8,0,S0002_0
Balanced_Hybrid,44,51.600000000000165,89.7275,3950.009999999999,4,0,S0002_0
Corner_Specialist,44,50.5,89.72,3949.679999999996,3,0,S0002_0
Straight_Dominator,44,65.89999999999975,89.7675,3951.769999999998,6,0,S0002_0
Late_Charger,44,57.250000000000064,89.55,3954.162500000004,7,0,S0002_0
Overtake_Hunter,44,54.899999999999814,89.75000000000001,3951.0000000000005,5,0,S0002_0
Adaptive_AI,44,46.980000000000075,89.7125,3949.3500000000026,2,0,S0002_0
Electric_Blitz,45,0.0,89.96000000000001,4037.0299999999993,1,1,S0002_0
Energy_Saver,45,90.43421052631578,89.7628947368421,4044.456578947369,8,0,S0002_0
Balanced_Hybrid,45,50.50000000000016,89.7275,4039.737499999999,4,0,S0002_0
Corner_Specialist,45,49.375,89.72,4039.399999999996,3,0,S0002_0
Straight_Dominator,45,65.12499999999974,89.7675,4041.537499999998,6,0,S0002_0
Late_Charger,45,54.40000000000006,89.55,4043.712500000004,7,0,S0002_0
Overtake_Hunter,45,53.874999999999815,89.75000000000001,4040.7500000000005,5,0,S0002_0
Adaptive_AI,45,45.77500000000008,89.7125,4039.0625000000027,2,0,S0002_0
Electric_Blitz,46,0.0,89.96000000000001,4126.989999999999,1,1,S0002_0
Energy_Saver,46,89.77543859649121,89.75973684210527,4134.216315789475,8,0,S0002_0
Balanced_Hybrid,46,49.40000000000016,89.7275,4129.464999999999,4,0,S0002_0
Corner_Specialist,46,48.25,89.72,4129.119999999996,3,0,S0002_0
Straight_Dominator,46,64.34999999999974,89.7675,4131.3049999999985,6,0,S0002_0
Late_Charger,46,51.55000000000006,89.55,4133.262500000004,7,0,S0002_0
Overtake_Hunter,46,52.84999999999982,89.75000000000001,4130.500000000001,5,0,S0002_0
Adaptive_AI,46,44.57000000000008,89.7125,4128.775000000002,2,0,S0002_0
Electric_Blitz,47,0.0,89.96000000000001,4216.949999999999,1,1,S0002_0
Energy_Saver,47,89.09473684210525,89.75657894736842,4223.972894736843,8,0,S0002_0
Balanced_Hybrid,47,48.30000000000016,89.7275,4219.192499999999,4,0,S0002_0
Corner_Specialist,47,47.125,89.72,4218.8399999999965,3,0,S0002_0
Straight_Dominator,47,63.57499999999974,89.7675,4221.072499999998,6,0,S0002_0
Late_Charger,47,48.70000000000006,89.55,4222.812500000005,7,0,S0002_0
Overtake_Hunter,47,51.82499999999982,89.75000000000001,4220.250000000001,5,0,S0002_0
Adaptive_AI,47,43.36500000000008,89.7125,4218.487500000002,2,0,S0002_0
Electric_Blitz,48,0.0,89.96000000000001,4306.909999999999,1,1,S0002_0
Energy_Saver,48,88.39210526315787,89.7534210526316,4313.726315789475,8,0,S0002_0
Balanced_Hybrid,48,47.20000000000016,89.7275,4308.919999999999,4,0,S0002_0
Corner_Specialist,48,46.0,89.72,4308.559999999997,3,0,S0002_0
Straight_Dominator,48,62.79999999999974,89.7675,4310.839999999998,6,0,S0002_0
Late_Charger,48,45.85000000000006,89.55,4312.362500000005,7,0,S0002_0
Overtake_Hunter,48,50.79999999999982,89.75000000000001,4310.000000000001,5,0,S0002_0
Adaptive_AI,48,42.16000000000008,89.7125,4308.200000000002,2,0,S0002_0
Electric_Blitz,49,0.0,89.96000000000001,4396.869999999999,1,1,S0002_0
Energy_Saver,49,87.6675438596491,89.75026315789474,4403.4765789473695,8,0,S0002_0
Balanced_Hybrid,49,46.10000000000016,89.7275,4398.647499999999,4,0,S0002_0
Corner_Specialist,49,44.875,89.72,4398.279999999997,3,0,S0002_0
Straight_Dominator,49,62.02499999999974,89.7675,4400.607499999998,6,0,S0002_0
Late_Charger,49,43.00000000000006,89.55,4401.912500000005,7,0,S0002_0
Overtake_Hunter,49,49.77499999999982,89.75000000000001,4399.750000000001,5,0,S0002_0
Adaptive_AI,49,40.955000000000084,89.7125,4397.912500000001,2,0,S0002_0
Electric_Blitz,50,0.0,89.96000000000001,4486.829999999999,1,1,S0002_0
Energy_Saver,50,86.92105263157893,89.7471052631579,4493.223684210528,8,0,S0002_0
Balanced_Hybrid,50,45.000000000000156,89.7275,4488.374999999999,4,0,S0002_0
Corner_Specialist,50,43.75,89.72,4487.999999999997,3,0,S0002_0
Straight_Dominator,50,61.249999999999744,89.7675,4490.374999999998,6,0,S0002_0
Late_Charger,50,40.150000000000055,89.55,4491.462500000005,7,0,S0002_0
Overtake_Hunter,50,48.74999999999982,89.75000000000001,4489.500000000001,5,0,S0002_0
Adaptive_AI,50,39.750000000000085,89.7125,4487.625000000001,2,0,S0002_0
